    0,     0, 1.0                 , -14.4026039940954   
    0,     1, 0.061743131438819   , -0.927539239637428  
    0,     2, 0.152862702384214   , -2.22684120329314   
    0,     3, 0.00119089210059894 , -0.0161963987286934 
    0,     4, -0.146542809640939  , 2.13389132614453    
    0,     5, 0.0409799487487183  , -0.590926374640042  
    0,     6, 0.0147078426474758  , -0.192828707455138  
    0,     7, -0.100712370232146  , 1.45924004645181    
    0,     8, -4.79662890156094e-07, 1.4604764845627e-05 
    0,     9, 0.0206550398993725  , -0.271377895257257  
    0,    10, -0.00375365600539171, 0.0511063365436365  
    0,    11, 0.0157153472106043  , -0.219973115161406  
    0,    12, -0.00016471683359454, 0.0109320700670911  
    0,    13, 0.00024385019360748 , -0.00841700723057341
    0,    14, 0.00131782701581688 , -0.0594190956252687 
    0,    15, -0.0647868661362475 , 0.942541309797592   
    0,    16, -0.144461919267008  , 2.08222528520608    
    0,    17, -0.00837372184581538, 0.125598344433324   
    0,    18, -0.0493730565998886 , 0.731715698155408   
    0,    19, -0.00935681010769084, 0.125178099547275   
    0,    20, 0.0598754309313406  , -0.833418917589821  
    0,    21, -0.00393641186017858, 0.0464675552378633  
    0,    22, 0.0956643792671994  , -1.32603762309124   
    0,    23, 0.12183289723491    , -1.77394269540229   
    0,    24, 0.026258542798265   , -0.387914555468227  
    0,    25, 0.010982990722978   , -0.154588416912734  
    0,    26, -0.030543176509997  , 0.456711481969997   
    0,    27, -0.00441070919139159, 0.0703304043505653  
    0,    28, -0.000309848673522094, 0.00571038461863189 
    0,    29, -0.00106361795265381, 0.0195786896508697  
    0,    30, 0.0361877791508234  , -0.53253262969447   
    0,    31, -0.0121767775375872 , 0.184101979341764   
    0,    32, -0.0406171057109104 , 0.584709757700392   
    0,    33, -0.0355780909618998 , 0.522661898394129   
    0,    34, -0.0161653137042691 , 0.222490916722851   
    0,    35, 0.00167352162952302 , -0.00548745298457893
    0,    36, -0.0733955139453018 , 1.06245103998174    
    0,    37, -1.93854522407926e-05, -0.000153503119737073
    0,    38, 0.0903070423671442  , -1.25220162736259   
    0,    39, -0.00502468982600525, 0.0682077882278045  
    0,    40, 0.032635055242614   , -0.473965422817097  
    0,    41, 0.000963497717115142, -0.0106474209741953 
    0,    42, -0.0189625287003997 , 0.26058809502091    
    0,    43, 0.002760880319149   , -0.0387001474167204 
    0,    44, 0.00205856681641776 , -0.0327119626736395 
    0,    45, -0.0203293602746425 , 0.306273097779781   
    0,    46, 0.0126832973292987  , -0.187188231876841  
    0,    47, 0.00076200318548348 , -0.00963336548504813
    0,    48, 0.106747233843969   , -1.56199129622934   
    0,    49, 0.00908052633943476 , -0.135497340809627  
    0,    50, -0.237380169261377  , 3.45455077281252    
    0,    51, -0.0309708038601746 , 0.427762263335587   
    0,    52, 0.000295632075780016, -0.00187089322019402
    0,    53, -0.17377605811417   , 2.5117887701569     
    0,    54, 0.0103280397580365  , -0.13508734523712   
    0,    55, 0.00633026622737021 , -0.0939863645755652 
    0,    56, 0.00797188386835815 , -0.116959661136813  
    0,    57, -0.00345529283334689, 0.0442104711834318  
    0,    58, -0.0343640077952518 , 0.515429621062175   
    0,    59, 0.00344389090146173 , -0.0506249844917791 
    0,    60, -0.0435915314399014 , 0.633587976755713   
    0,    61, -0.0291913991079081 , 0.416255805820275   
    0,    62, -0.0656054604643232 , 0.907998050092659   
    0,    63, 0.00295895177724041 , -0.0325186863890217 
    1,     1, 1.0                 , -14.4257524748945   
    1,     2, -0.0082959755226721 , 0.118808565179652   
    1,     3, 0.00886335516263525 , -0.0986365994607953 
    1,     4, -0.00187724583284151, 0.0329658355013293  
    1,     5, -0.000128783872223866, 0.00317060704329457 
    1,     6, -0.0524721128713907 , 0.774978628513238   
    1,     7, -0.260325700409278  , 3.76616017253155    
    1,     8, 0.00121900490989879 , 0.00302416644117098 
    1,     9, -0.00653651472764707, 0.0711216994885924  
    1,    10, 0.0277026009735125  , -0.395238767403333  
    1,    11, 0.0651672602797719  , -0.944485408041448  
    1,    12, 0.00375303131262394 , -0.0651165444165812 
    1,    13, -0.000591429269651316, 0.0154614068326417  
    1,    14, -0.0031013171637555 , 0.04607561947835    
    1,    15, -0.000311773660615917, 0.00400318505961142 
    1,    16, 0.0102920812801287  , -0.156520859989283  
    1,    17, -0.0026899211888043 , 0.0424518338377791  
    1,    18, 0.0563717622598348  , -0.840176035534924  
    1,    19, 0.00600744759298773 , -0.0881816578418449 
    1,    20, 0.0207605176786783  , -0.28100540700304   
    1,    21, 0.03943912261529    , -0.586446010498457  
    1,    22, -0.0252979687519147 , 0.333685473240742   
    1,    23, -0.0629187956414606 , 0.929517568904135   
    1,    24, 0.0105983024776294  , -0.166067409912214  
    1,    25, -0.000115068167361504, 0.00545527201921439 
    1,    26, 0.00540194739982353 , -0.0850880919659505 
    1,    27, 0.00790164836473414 , -0.087003104797993  
    1,    28, 0.0172630930935747  , -0.256789059833931  
    1,    29, 0.031980618407799   , -0.480262313197905  
    1,    30, 0.0578324820912419  , -0.853256926072649  
    1,    31, -0.0280710167287962 , 0.430014774271871   
    1,    32, -0.0789886504099187 , 1.15157873985932    
    1,    33, 0.000111171887021728, -0.00730594942969223
    1,    34, 0.00903391512875562 , -0.134812774948483  
    1,    35, 0.0187589887957649  , -0.282636874023957  
    1,    36, 0.0539907792902567  , -0.788493130896616  
    1,    37, -0.00489077342400655, 0.0820736719292371  
    1,    38, 0.315736891561259   , -4.60027142715619   
    1,    39, 0.0973089466903109  , -1.37375454490019   
    1,    40, 0.036289965944164   , -0.534036316951633  
